date,precipitation,pet,temperature,discharge_spec,discharge_vol,peti,humidity,shortwave_rad,longwave_rad,windspeed
2000-08-09,1.42,1.10,14.65,0.07,0.13,1.26,9.72,94.41,364.08,4.28
2000-08-10,0.22,1.52,14.48,0.06,0.12,1.75,9.16,119.07,356.90,6.12
2000-08-11,0.00,1.84,12.90,0.06,0.12,1.85,7.63,147.18,340.11,3.19
2000-08-12,1.62,1.77,15.02,0.06,0.12,1.92,8.98,131.74,355.25,3.43
2000-08-13,7.16,1.31,14.39,0.07,0.12,1.41,9.16,109.26,358.29,2.05
2000-08-14,6.27,1.32,14.14,0.09,0.17,1.45,9.28,118.58,354.21,2.94
2000-08-15,6.11,2.31,13.68,0.86,1.57,2.47,7.87,194.52,327.43,3.47
2000-08-16,6.77,1.88,12.19,1.02,1.88,1.99,7.78,182.08,324.63,2.04
2000-08-17,4.98,1.78,11.46,0.66,1.20,1.89,7.25,172.16,322.81,1.89
2000-08-18,0.20,1.65,11.53,0.70,1.28,1.74,7.33,158.09,327.20,1.55
2000-08-19,0.07,1.66,11.68,0.49,0.89,1.76,7.74,171.71,324.03,3.06
2000-08-20,0.17,1.87,11.22,0.29,0.53,1.98,6.95,182.05,315.96,2.57
2000-08-21,0.04,1.36,10.56,0.20,0.37,1.39,6.84,128.76,330.12,1.96
2000-08-22,0.00,1.80,10.48,0.15,0.27,1.80,6.56,181.11,310.78,1.99
2000-08-23,0.45,1.76,11.70,0.11,0.20,1.96,6.58,118.93,336.80,4.20
2000-08-24,0.23,1.48,15.01,0.09,0.16,1.73,9.12,81.31,366.40,7.17
2000-08-25,2.09,2.12,14.65,0.07,0.13,2.22,8.01,176.20,331.04,2.20
2000-08-26,19.01,0.91,14.66,0.10,0.18,1.09,9.74,78.03,364.44,5.00
2000-08-27,0.17,1.14,13.58,1.60,2.92,1.29,8.73,96.70,353.55,3.47
2000-08-28,0.07,0.96,12.35,0.65,1.20,1.01,7.93,82.76,351.96,1.68
2000-08-29,0.00,1.11,11.56,0.36,0.66,1.11,7.08,89.29,345.03,2.03
2000-08-30,0.02,1.60,11.52,0.23,0.43,1.64,7.01,155.62,319.55,2.22
2000-08-31,1.00,1.00,13.09,0.18,0.33,1.21,8.51,74.17,357.37,5.72
2000-09-01,0.57,0.49,12.92,0.18,0.32,0.63,8.95,53.59,356.89,5.03
2000-09-02,0.00,1.36,11.28,0.15,0.27,1.36,7.02,106.30,334.94,4.96
2000-09-03,0.00,1.30,9.85,0.12,0.22,1.30,5.62,97.23,328.77,2.39
2000-09-04,2.71,1.49,10.93,0.10,0.18,1.65,6.82,146.59,315.32,3.33
2000-09-05,2.93,1.57,13.80,0.09,0.17,1.71,8.38,144.49,331.07,3.28
2000-09-06,7.30,1.28,12.13,0.11,0.20,1.48,7.56,100.02,339.72,4.88
2000-09-07,0.89,2.03,12.35,0.24,0.45,2.32,6.84,106.31,335.97,8.58
2000-09-08,0.71,2.79,12.56,0.23,0.42,3.11,6.22,143.84,316.67,10.05
2000-09-09,0.33,2.13,12.14,0.14,0.25,2.41,6.46,116.37,327.96,7.51
2000-09-10,0.38,1.44,11.37,0.10,0.18,1.59,6.67,132.45,317.27,3.00
2000-09-11,7.63,0.32,10.15,0.10,0.19,0.44,7.35,34.73,344.27,4.75
2000-09-12,0.26,0.80,10.67,1.07,1.96,0.99,7.20,62.01,345.98,4.68
2000-09-13,2.08,0.59,11.71,0.72,1.31,0.68,8.12,60.55,351.18,2.55
2000-09-14,3.57,0.66,11.60,0.62,1.13,0.80,8.04,69.18,346.48,3.81
2000-09-15,0.13,0.68,11.41,0.54,0.98,0.75,7.68,64.34,347.16,2.42
2000-09-16,0.65,0.76,12.35,0.36,0.66,0.88,8.12,70.66,348.26,2.94
2000-09-17,8.31,1.16,12.07,0.31,0.57,1.32,7.46,105.29,328.94,3.80
2000-09-18,1.25,1.06,10.43,0.84,1.53,1.21,6.71,113.99,315.06,3.10
2000-09-19,7.33,1.15,10.24,0.62,1.14,1.34,6.59,118.82,310.39,4.32
2000-09-20,1.35,1.39,12.60,1.08,1.98,1.70,7.70,72.03,346.06,9.99
2000-09-21,4.98,1.44,12.32,0.66,1.21,1.71,7.46,117.23,319.80,7.20
2000-09-22,1.34,1.25,12.94,1.06,1.94,1.48,7.96,101.18,331.13,6.17
2000-09-23,0.14,0.77,12.42,0.64,1.17,0.95,8.23,72.78,343.36,5.13
2000-09-24,0.00,1.19,13.80,0.43,0.78,1.19,8.61,77.55,346.64,8.68
2000-09-25,0.29,0.81,12.38,0.32,0.59,1.04,8.15,64.29,346.24,6.75
2000-09-26,3.23,0.87,11.99,0.27,0.49,1.11,7.78,58.34,346.88,6.92
2000-09-27,3.27,0.81,12.45,0.93,1.71,1.03,8.17,70.21,341.89,6.39
2000-09-28,0.11,0.92,9.71,1.08,1.98,1.08,6.25,100.15,307.42,3.52
2000-09-29,0.00,0.89,11.41,0.56,1.02,0.89,7.37,92.94,320.88,4.64
2000-09-30,0.00,0.30,11.78,0.38,0.69,0.30,8.41,45.75,350.72,1.32
2000-10-01,0.04,0.44,10.97,0.30,0.54,0.47,7.72,55.25,340.50,3.17
2000-10-02,2.86,0.79,10.82,0.26,0.47,0.98,7.03,60.88,334.55,4.87
2000-10-03,3.13,1.05,12.12,0.29,0.53,1.30,7.48,53.37,345.19,6.99
2000-10-04,0.14,1.14,10.55,0.54,0.98,1.36,6.45,78.94,317.16,6.37
2000-10-05,1.95,0.82,7.08,0.36,0.66,1.00,5.04,99.67,281.66,4.01
2000-10-06,0.20,0.65,7.42,0.30,0.55,0.76,5.16,91.01,288.50,2.58
2000-10-07,4.19,0.63,8.91,0.32,0.58,0.82,6.27,45.87,331.69,5.06
2000-10-08,0.00,0.97,7.99,0.43,0.79,0.97,5.31,80.81,296.31,5.58
2000-10-09,22.67,0.79,7.39,1.08,1.98,1.00,5.28,77.77,295.14,5.09
2000-10-10,15.89,0.50,9.16,9.57,17.53,0.76,6.61,20.01,339.30,9.21
2000-10-11,11.28,0.76,8.87,5.98,10.94,1.03,6.18,38.57,334.17,7.55
2000-10-12,4.86,0.44,10.00,7.46,13.65,0.61,7.12,35.42,342.19,5.72
2000-10-13,2.31,0.35,9.94,4.09,7.50,0.43,6.94,47.64,330.76,2.73
2000-10-14,1.15,0.95,10.15,2.40,4.39,1.16,6.18,64.31,313.53,5.44
2000-10-15,0.20,1.12,10.93,1.66,3.03,1.35,6.38,56.43,323.32,6.10
2000-10-16,4.03,0.28,9.75,1.52,2.77,0.36,6.87,24.10,342.18,3.24
2000-10-17,1.71,0.94,8.87,1.34,2.45,1.20,5.68,71.06,295.58,6.67
2000-10-18,0.00,1.14,9.96,1.16,2.13,1.14,5.94,75.29,294.39,7.42
2000-10-19,0.89,0.81,7.96,0.99,1.81,1.04,5.38,48.25,311.40,5.79
2000-10-20,0.18,1.00,8.75,0.83,1.51,1.28,5.64,34.01,329.46,7.17
2000-10-21,0.00,0.71,8.27,0.79,1.45,0.71,5.47,61.35,295.86,5.16
2000-10-22,0.56,0.81,7.21,0.59,1.09,1.04,5.08,36.17,317.14,5.90
2000-10-23,2.44,0.69,9.81,0.70,1.29,0.90,6.39,41.35,324.55,5.81
2000-10-24,5.86,0.63,9.41,0.61,1.12,0.84,6.30,50.86,310.46,6.36
2000-10-25,3.72,0.59,9.36,1.49,2.73,0.84,6.51,37.97,324.50,7.86
2000-10-26,1.05,0.29,7.64,1.14,2.09,0.38,5.72,45.89,304.68,3.62
2000-10-27,4.31,0.50,8.20,1.82,3.32,0.67,5.74,44.92,306.54,5.03
2000-10-28,15.18,0.63,8.24,4.06,7.43,0.87,5.85,36.39,316.65,7.21
2000-10-29,4.70,1.09,7.74,6.34,11.60,1.44,5.29,30.75,319.13,10.79
2000-10-30,4.77,0.64,6.35,3.75,6.87,0.86,4.78,44.18,291.90,5.83
2000-10-31,2.17,0.45,6.15,3.59,6.56,0.63,5.04,32.92,306.59,5.40
2000-11-01,2.64,0.18,3.76,3.33,6.09,0.26,4.52,25.80,304.26,3.67
2000-11-02,3.21,0.03,3.64,2.57,4.71,0.04,4.32,46.91,270.94,2.66
2000-11-03,13.57,0.33,5.47,4.23,7.74,0.49,5.02,15.12,320.23,5.60
2000-11-04,8.56,0.22,5.09,4.81,8.81,0.31,4.92,25.63,308.08,4.17
2000-11-05,0.05,0.01,3.94,4.63,8.48,0.01,4.44,44.39,270.63,2.58
2000-11-06,3.19,0.35,4.85,3.19,5.83,0.50,4.77,17.94,316.93,5.25
2000-11-07,6.16,1.26,7.82,3.06,5.60,1.61,5.10,17.40,330.59,10.34
2000-11-08,12.05,0.52,7.39,4.35,7.97,0.76,5.71,16.92,330.08,7.94
2000-11-09,4.96,0.22,7.39,4.48,8.20,0.30,5.84,17.76,328.04,3.93
2000-11-10,1.96,0.05,5.17,4.15,7.60,0.07,4.71,36.06,281.06,3.08
2000-11-11,2.48,0.08,5.37,3.73,6.84,0.11,4.85,32.62,287.07,3.47
2000-11-12,2.04,0.00,3.57,3.37,6.17,0.00,4.68,11.62,311.55,1.76
2000-11-13,5.76,0.00,4.36,4.26,7.81,0.00,4.84,24.05,297.07,3.07
2000-11-14,4.80,0.04,5.56,5.89,10.79,0.06,5.13,23.81,301.85,3.33
2000-11-15,2.71,0.33,4.93,4.33,7.92,0.47,4.61,19.26,305.66,4.75
2000-11-16,0.66,0.03,4.93,3.43,6.27,0.04,4.88,21.91,299.91,3.10
2000-11-17,8.41,0.16,2.65,2.63,4.81,0.24,4.00,22.01,286.08,4.29
2000-11-18,10.68,0.55,3.79,4.02,7.37,0.83,4.13,21.13,291.61,7.98
2000-11-19,13.95,0.50,4.13,7.16,13.10,0.75,4.36,15.29,306.35,7.47
2000-11-20,7.31,0.12,4.56,8.71,15.94,0.18,4.65,21.67,292.97,4.37
2000-11-21,13.49,0.19,4.26,8.84,16.18,0.28,4.61,16.10,304.04,4.75
2000-11-22,4.26,0.29,5.89,8.50,15.56,0.44,5.21,6.57,322.65,6.20
2000-11-23,0.15,0.29,5.46,5.54,10.15,0.42,4.80,18.18,301.80,5.10
2000-11-24,0.92,0.05,4.14,3.95,7.24,0.07,4.60,16.85,298.43,3.58
2000-11-25,2.21,0.07,5.42,3.34,6.11,0.10,5.10,16.29,305.73,4.17
2000-11-26,3.58,0.13,5.48,3.50,6.41,0.18,5.15,10.97,319.66,3.77
2000-11-27,0.08,0.00,3.79,3.05,5.58,0.00,4.44,23.84,273.35,3.69
2000-11-28,1.92,0.06,6.49,2.51,4.60,0.09,5.63,10.38,325.32,3.44
2000-11-29,0.13,0.71,10.20,2.17,3.97,0.97,6.61,11.67,338.78,8.07
2000-11-30,2.52,0.96,7.54,1.71,3.13,1.27,5.06,12.69,319.86,8.47
2000-12-01,0.83,0.42,9.25,1.75,3.21,0.60,6.41,11.88,332.07,6.46
2000-12-02,0.30,1.26,9.03,1.62,2.97,1.58,5.48,9.89,335.00,9.52
2000-12-03,2.85,0.43,7.39,1.34,2.45,0.62,5.30,18.30,298.59,6.41
2000-12-04,3.65,0.43,8.74,1.95,3.57,0.64,6.26,5.14,337.01,7.37
2000-12-05,0.27,0.60,9.60,2.01,3.69,0.82,6.33,4.99,340.98,6.67
2000-12-06,0.04,0.34,7.88,1.53,2.80,0.37,5.66,10.76,325.06,4.57
2000-12-07,0.33,0.00,6.70,1.23,2.24,0.00,5.59,18.63,292.22,3.42
2000-12-08,20.17,0.26,7.83,6.90,12.64,0.43,6.19,8.47,332.78,8.39
2000-12-09,0.12,0.16,8.08,4.98,9.11,0.25,6.23,4.71,334.04,5.46
2000-12-10,6.23,0.26,6.14,3.73,6.83,0.37,5.19,9.09,320.60,4.71
2000-12-11,0.12,0.22,5.16,2.77,5.08,0.32,4.55,15.31,290.76,4.75
2000-12-12,19.99,0.35,6.49,4.89,8.96,0.50,4.81,17.22,288.94,5.35
2000-12-13,19.00,0.53,5.80,10.02,18.34,0.83,5.03,10.07,314.04,10.34
2000-12-14,5.63,0.68,5.08,9.51,17.41,1.04,4.67,4.49,317.78,11.72
2000-12-15,0.22,0.64,1.42,5.68,10.40,0.91,3.20,9.19,291.74,6.63
2000-12-16,0.15,0.14,0.85,3.82,7.00,0.18,3.25,8.46,292.59,2.46
2000-12-17,0.11,0.00,0.58,3.02,5.53,0.00,3.44,15.25,267.06,2.64
2000-12-18,0.02,0.05,3.18,2.49,4.55,0.06,4.05,15.68,277.47,4.09
2000-12-19,8.87,0.83,5.43,2.21,4.05,1.14,4.43,7.80,318.43,8.10
2000-12-20,1.94,0.26,7.10,7.64,13.99,0.44,5.88,7.81,329.17,8.71
2000-12-21,0.07,0.03,5.57,3.88,7.11,0.04,5.25,8.15,320.16,3.13
2000-12-22,0.92,0.00,4.48,2.68,4.90,0.00,4.96,4.43,316.11,2.22
2000-12-23,3.64,0.18,4.19,2.26,4.14,0.26,4.56,8.50,311.35,4.16
2000-12-24,3.77,0.32,1.80,2.76,5.05,0.49,3.63,11.12,288.36,5.73
2000-12-25,8.89,0.01,-0.19,2.11,3.86,0.01,3.44,5.39,291.81,2.79
2000-12-26,2.38,0.00,-1.88,1.67,3.05,0.00,3.11,10.53,274.98,3.13
2000-12-27,0.57,0.00,-4.80,1.27,2.32,0.00,2.25,14.14,246.85,2.03
2000-12-28,1.82,0.09,-0.02,1.19,2.17,0.14,3.24,13.04,274.09,3.94
2000-12-29,2.83,0.26,1.08,1.03,1.89,0.43,3.57,12.30,283.00,6.58
2000-12-30,1.70,0.00,-0.26,0.91,1.66,0.00,3.50,15.90,265.98,3.79
2000-12-31,4.59,0.29,1.57,2.13,3.91,0.46,3.75,9.50,296.58,6.52
2001-01-01,2.65,0.12,3.79,7.38,13.51,0.19,4.62,9.31,309.25,5.09
2001-01-02,0.96,0.04,5.36,5.46,10.00,0.06,5.26,9.59,316.97,4.42
2001-01-03,0.79,0.21,3.65,3.24,5.93,0.32,4.31,12.00,298.85,4.98
2001-01-04,0.61,0.00,3.51,2.38,4.36,0.00,4.52,12.52,298.08,3.24
2001-01-05,0.02,0.00,1.32,1.83,3.34,0.00,4.05,5.09,300.47,2.11
2001-01-06,0.18,0.00,1.92,1.49,2.72,0.00,4.20,12.58,292.18,1.31
2001-01-07,4.07,0.00,2.66,1.40,2.56,0.00,4.37,5.28,306.94,2.85
2001-01-08,1.77,0.04,3.38,1.69,3.10,0.06,4.43,11.59,303.32,3.36
2001-01-09,0.36,0.00,0.28,1.52,2.79,0.00,3.66,15.59,276.56,1.78
2001-01-10,0.37,0.02,0.52,1.21,2.22,0.03,3.42,15.83,276.22,3.03
2001-01-11,0.08,0.00,0.27,1.05,1.92,0.00,3.48,15.26,278.58,2.13
2001-01-12,0.00,0.00,0.68,0.92,1.68,0.00,3.50,17.06,275.82,2.02
2001-01-13,0.00,0.02,-0.01,0.76,1.39,0.02,3.23,22.25,257.83,3.69
2001-01-14,0.00,0.01,-0.91,0.70,1.28,0.01,2.77,26.35,241.22,2.66
2001-01-15,0.00,0.13,0.66,0.65,1.18,0.13,3.18,25.22,254.17,4.11
2001-01-16,0.05,0.00,-1.87,0.53,0.98,0.00,3.09,21.87,256.59,1.56
2001-01-17,0.24,0.03,-1.05,0.52,0.96,0.04,3.17,14.13,280.97,2.85
2001-01-18,0.57,0.00,0.71,0.48,0.88,0.00,3.62,7.81,296.20,1.76
2001-01-19,0.58,0.00,0.80,0.45,0.83,0.00,3.77,14.36,292.22,1.48
2001-01-20,1.02,0.05,0.73,0.46,0.84,0.06,3.65,13.38,294.61,2.65
2001-01-21,2.00,0.86,2.99,0.66,1.21,1.19,3.66,13.15,304.84,8.95
2001-01-22,6.94,0.85,4.11,1.62,2.96,1.23,4.20,13.63,311.40,12.12
2001-01-23,3.89,0.61,6.03,2.64,4.84,0.93,5.06,15.60,318.46,9.82
2001-01-24,1.53,0.39,5.44,2.47,4.52,0.59,4.92,7.94,320.02,6.65
2001-01-25,0.23,0.98,4.24,1.79,3.28,1.29,3.64,28.71,277.61,7.87
2001-01-26,2.34,0.62,4.21,1.46,2.67,0.89,4.23,17.68,306.58,7.32
2001-01-27,0.43,0.21,3.16,1.27,2.32,0.30,4.23,18.09,302.60,4.08
2001-01-28,0.71,0.05,1.34,1.00,1.84,0.08,3.70,27.61,275.65,3.31
2001-01-29,0.55,0.00,1.81,0.84,1.55,0.00,3.89,35.18,265.26,3.14
2001-01-30,0.21,0.00,0.25,0.76,1.39,0.00,3.59,32.61,265.16,1.64
2001-01-31,0.04,0.00,2.01,0.69,1.26,0.01,3.83,36.02,267.67,2.52
2001-02-01,11.15,0.38,2.91,1.32,2.41,0.57,4.06,17.79,306.26,5.61
2001-02-02,18.54,0.11,4.16,8.20,15.02,0.19,4.87,10.16,314.59,6.60
2001-02-03,5.07,0.21,0.72,8.88,16.25,0.41,3.72,10.44,296.71,9.15
2001-02-04,0.63,0.64,-0.83,4.07,7.45,0.97,2.80,31.29,268.28,8.86
2001-02-05,4.11,0.41,-0.92,3.05,5.59,0.70,3.05,25.19,279.27,8.53
2001-02-06,8.07,0.25,-0.19,2.20,4.04,0.49,3.43,11.34,291.87,9.57
2001-02-07,5.78,0.33,-0.22,2.13,3.90,0.52,3.17,40.86,263.83,5.88
2001-02-08,4.34,0.15,-0.79,1.78,3.26,0.23,3.16,48.37,253.80,4.29
2001-02-09,0.17,0.02,-2.33,1.40,2.56,0.02,2.78,59.90,233.98,2.14
2001-02-10,6.93,0.56,2.13,3.22,5.89,0.84,3.72,25.16,298.71,7.43
2001-02-11,1.69,0.83,5.74,12.78,23.40,1.15,4.68,35.82,304.71,8.99
2001-02-12,0.05,0.88,5.97,9.40,17.21,1.04,4.49,57.96,278.61,7.44
2001-02-13,0.00,0.91,6.19,5.55,10.16,0.91,4.36,45.93,295.09,5.74
2001-02-14,0.02,0.72,4.77,3.60,6.60,0.75,3.76,66.46,263.74,4.32
2001-02-15,0.88,0.50,5.64,2.83,5.19,0.66,4.68,46.34,297.07,4.34
2001-02-16,0.18,0.41,3.77,2.19,4.01,0.54,4.08,56.38,277.82,3.82
2001-02-17,0.04,0.38,5.27,1.74,3.18,0.41,4.78,36.08,309.29,3.58
2001-02-18,0.08,0.51,4.00,1.43,2.62,0.61,4.11,51.57,286.70,4.19
2001-02-19,0.01,0.64,5.39,1.26,2.31,0.66,4.50,54.35,292.14,4.93
2001-02-20,1.07,0.97,6.73,1.28,2.34,1.27,4.89,32.47,321.84,7.69
2001-02-21,7.92,1.11,4.68,1.31,2.40,1.45,4.01,52.83,291.23,9.06
2001-02-22,7.34,0.76,2.34,2.18,3.99,1.07,3.62,44.70,289.40,8.01
2001-02-23,1.40,0.50,1.00,2.53,4.63,0.72,3.44,63.17,268.34,5.92
2001-02-24,2.83,0.40,-0.42,2.02,3.69,0.63,3.24,49.39,275.32,6.75
2001-02-25,4.15,0.40,-0.05,1.28,2.34,0.59,3.29,37.35,287.77,5.44
2001-02-26,5.37,0.31,-1.35,1.13,2.08,0.50,3.09,34.11,285.09,5.83
2001-02-27,2.13,0.50,0.02,0.97,1.78,0.77,3.27,47.29,281.55,7.33
2001-02-28,3.85,0.36,-2.31,1.11,2.04,0.51,2.72,81.23,245.04,3.74
2001-03-01,9.53,0.35,-3.67,1.02,1.86,0.48,2.45,78.67,243.79,3.51
2001-03-02,0.20,0.40,-4.79,1.22,2.24,0.47,2.12,107.76,219.32,2.79
2001-03-03,0.00,0.40,-3.75,0.80,1.46,0.40,2.40,73.25,248.98,3.90
2001-03-04,0.65,0.63,-0.12,0.68,1.25,0.89,3.09,79.30,262.74,6.07
2001-03-05,0.00,0.93,4.80,3.24,5.94,0.95,4.41,82.55,286.14,8.40
2001-03-06,1.06,0.91,2.64,4.57,8.36,1.17,3.54,98.13,264.50,5.76
2001-03-07,0.09,0.74,5.64,6.40,11.71,0.96,4.89,54.37,312.07,7.08
2001-03-08,0.00,0.92,7.00,3.29,6.03,0.93,5.23,95.24,293.22,6.04
2001-03-09,1.30,0.63,6.77,2.25,4.11,0.83,5.45,62.61,314.69,5.02
2001-03-10,1.87,0.47,7.04,1.76,3.23,0.57,5.80,67.80,314.50,2.80
2001-03-11,2.99,0.85,6.06,1.47,2.70,1.04,4.77,88.05,295.75,4.06
2001-03-12,2.84,0.34,3.41,1.71,3.12,0.46,4.43,36.61,309.99,3.99
2001-03-13,2.02,0.72,4.61,2.05,3.75,0.96,4.56,64.53,305.02,6.12
2001-03-14,2.21,0.71,3.69,1.92,3.51,0.90,4.19,84.48,289.54,4.13
2001-03-15,4.37,0.67,1.09,1.60,2.92,0.86,3.50,105.50,266.17,4.09
2001-03-16,0.21,0.85,1.29,1.56,2.86,1.03,3.34,137.32,249.76,3.42
2001-03-17,0.99,0.96,2.25,1.32,2.42,1.16,3.46,124.86,261.43,4.06
2001-03-18,2.24,0.73,1.84,1.09,2.00,0.87,3.53,108.30,270.48,2.54
2001-03-19,0.45,0.75,1.28,0.98,1.80,0.85,3.28,125.02,259.55,1.72
2001-03-20,0.62,0.92,0.77,0.83,1.52,1.03,2.98,160.19,239.18,1.77
2001-03-21,0.46,0.98,2.35,0.76,1.39,1.22,3.40,83.28,286.69,4.88
2001-03-22,0.88,0.93,2.44,0.74,1.35,1.18,3.43,55.12,301.63,5.31
2001-03-23,1.42,0.84,2.76,0.68,1.25,1.09,3.75,65.83,299.88,5.42
2001-03-24,0.15,1.06,2.74,0.68,1.24,1.20,3.59,96.12,285.24,5.92
2001-03-25,0.01,1.28,2.12,0.58,1.07,1.31,3.06,134.34,262.50,4.46
2001-03-26,0.64,1.39,2.06,0.44,0.81,1.65,2.94,134.46,262.31,5.03
2001-03-27,3.16,1.20,3.46,0.38,0.70,1.51,3.61,60.52,306.36,7.34
2001-03-28,5.28,0.40,4.19,0.72,1.31,0.62,4.72,34.06,314.24,6.97
2001-03-29,0.42,0.27,4.33,1.65,3.02,0.39,4.90,34.60,315.35,4.52
2001-03-30,4.88,0.93,5.48,1.14,2.08,1.10,4.76,98.61,304.23,3.57
2001-03-31,0.78,1.89,7.12,1.50,2.75,2.24,4.63,144.43,290.54,9.65
2001-04-01,1.40,1.90,7.40,0.89,1.63,2.18,4.63,169.08,283.08,6.33
2001-04-02,0.12,1.25,8.29,0.66,1.21,1.49,5.78,117.48,313.61,6.04
2001-04-03,0.00,1.79,5.87,0.59,1.08,1.79,4.24,131.93,292.89,10.48
2001-04-04,1.01,1.58,5.35,0.61,1.11,1.90,4.29,152.48,283.95,8.05
2001-04-05,0.73,1.71,4.88,0.38,0.69,1.96,3.86,175.28,271.72,5.15
2001-04-06,0.12,1.14,3.71,0.31,0.57,1.30,3.86,125.70,287.67,2.96
2001-04-07,1.04,1.33,4.91,0.37,0.69,1.54,4.05,124.62,294.09,3.89
2001-04-08,0.26,1.91,5.35,0.28,0.51,2.16,3.92,200.07,267.01,4.97
2001-04-09,4.04,1.01,6.64,0.29,0.53,1.19,5.04,83.17,321.31,3.71
2001-04-10,0.02,1.08,5.95,0.34,0.62,1.14,4.86,92.61,314.97,5.64
2001-04-11,0.12,1.67,4.91,0.29,0.53,1.90,3.85,163.36,281.44,4.46
2001-04-12,0.00,1.59,2.45,0.21,0.38,1.59,2.93,158.31,269.40,3.93
2001-04-13,5.53,1.52,4.31,0.29,0.54,1.76,3.94,162.30,281.78,4.70
2001-04-14,5.80,1.56,8.66,0.55,1.00,1.88,5.76,124.86,319.45,8.95
2001-04-15,1.26,1.33,5.07,0.60,1.10,1.66,4.32,96.21,310.19,8.49
2001-04-16,3.49,1.75,4.70,0.44,0.80,2.02,3.37,101.25,302.72,5.77
2001-04-17,6.01,1.01,4.11,0.84,1.53,1.30,4.29,90.72,308.80,6.77
2001-04-18,3.25,1.46,2.87,1.88,3.44,1.81,3.68,170.11,276.05,8.55
2001-04-19,1.24,1.81,4.34,1.25,2.29,2.11,3.97,211.54,269.98,6.63
2001-04-20,0.12,1.66,5.10,0.79,1.44,1.82,4.09,179.36,284.31,2.76
2001-04-21,0.58,1.10,7.65,0.57,1.04,1.32,4.90,46.82,329.38,4.84
2001-04-22,0.22,1.18,6.83,0.43,0.80,1.40,5.20,104.39,320.30,4.53
2001-04-23,0.15,1.35,6.15,0.40,0.73,1.61,4.92,131.53,308.71,6.38
2001-04-24,0.00,1.62,6.80,0.39,0.71,1.62,4.92,157.07,303.83,4.71
2001-04-25,0.00,1.23,5.76,0.39,0.71,1.23,4.91,131.41,308.02,3.35
2001-04-26,0.00,1.34,6.20,0.35,0.65,1.34,4.80,119.45,313.26,4.60
2001-04-27,3.92,2.04,6.83,0.23,0.42,2.25,4.76,214.17,287.50,4.15
2001-04-28,2.81,1.28,6.31,0.32,0.58,1.49,4.98,122.12,314.21,4.14
2001-04-29,0.23,1.79,6.22,0.25,0.45,1.95,4.91,201.89,290.94,2.85
2001-04-30,0.00,1.81,6.87,0.26,0.47,1.81,5.04,192.46,297.10,3.37
2001-05-01,0.00,2.10,7.68,0.20,0.36,2.10,4.93,196.24,299.39,4.72
2001-05-02,0.87,2.32,9.50,0.22,0.41,2.63,5.61,189.13,311.66,7.90
2001-05-03,1.14,2.23,6.29,0.17,0.32,2.43,4.32,229.41,282.84,3.60
2001-05-04,0.11,2.15,5.58,0.13,0.24,2.25,4.04,223.62,280.98,3.05
2001-05-05,0.00,1.58,6.96,0.13,0.23,1.58,4.63,138.48,313.30,2.33
2001-05-06,0.00,2.19,9.17,0.12,0.21,2.19,5.46,203.69,307.49,1.91
2001-05-07,0.04,2.96,8.34,0.11,0.20,3.02,5.05,308.83,273.99,3.31
2001-05-08,0.00,2.12,7.96,0.10,0.19,2.12,5.45,217.49,300.20,2.25
2001-05-09,0.00,2.39,8.26,0.11,0.21,2.39,5.48,252.20,292.70,4.23
2001-05-10,0.04,1.94,8.86,0.11,0.21,2.01,6.09,203.91,310.37,4.51
2001-05-11,0.04,2.51,8.62,0.11,0.20,2.56,5.77,261.78,293.77,2.46
2001-05-12,0.14,2.99,11.44,0.11,0.20,3.07,6.32,270.40,304.25,1.44
2001-05-13,0.02,1.58,9.12,0.10,0.19,1.61,6.15,143.84,327.61,2.98
2001-05-14,0.02,1.74,8.63,0.10,0.18,1.78,5.59,145.32,324.03,4.42
2001-05-15,4.64,1.36,7.53,0.10,0.18,1.52,5.03,102.39,328.95,2.93
2001-05-16,6.72,0.57,8.01,0.12,0.23,0.70,6.18,57.68,333.64,3.40
2001-05-17,1.52,1.22,8.55,0.20,0.36,1.41,6.19,114.45,333.23,3.82
2001-05-18,0.57,2.44,8.39,0.22,0.39,2.73,5.25,230.74,301.25,6.86
2001-05-19,1.55,1.74,8.67,0.15,0.28,1.97,5.54,133.25,328.13,5.03
2001-05-20,0.32,1.93,10.09,0.16,0.29,2.12,5.86,140.11,333.49,3.86
2001-05-21,0.00,2.15,11.97,0.15,0.28,2.15,6.43,143.16,342.46,3.50
2001-05-22,0.00,3.43,12.80,0.15,0.28,3.43,6.60,283.47,311.21,2.87
2001-05-23,0.00,3.79,13.07,0.15,0.28,3.79,6.76,320.58,303.92,3.71
2001-05-24,0.00,2.54,11.32,0.12,0.22,2.54,6.88,228.93,320.67,3.11
2001-05-25,0.07,2.30,12.32,0.11,0.20,2.40,7.30,185.19,336.27,5.26
2001-05-26,0.19,3.60,13.49,0.10,0.18,3.81,6.50,255.65,321.67,5.15
2001-05-27,11.47,2.50,14.37,0.11,0.21,2.68,7.92,169.98,350.19,4.19
2001-05-28,7.93,2.94,13.25,0.15,0.28,3.15,7.29,226.87,330.93,5.17
2001-05-29,1.64,2.03,11.11,0.18,0.32,2.30,6.83,163.55,335.87,7.08
2001-05-30,12.62,1.83,10.62,1.58,2.88,1.97,6.57,149.85,336.55,2.72
2001-05-31,0.79,2.29,10.48,1.95,3.57,2.54,6.28,187.96,326.55,6.15
